,Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9
8,D1_01/21_5,66 -- 82,RC,RG-REN,3~5,1288.3,6441.5,RG6176IN,,
9,,,,,,,,,,
10,,,,,,,,,,
11,,,,,TOTAL,5103.599999999999,25518.0,,,
0,C1_02/21_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,C1_02/21_2,18 -- 29,UN,PS,7~5,1000.0,5000.0,C119042,,
3,,,,,,,,,,
4,C1_02/21_3,29 -- 40,UN,PS,6~4,1000.3,5001.5,C119041,,
5,,,,,,,,,,
6,C1_02/21_4,40 -- 51,UN,PS,6~4,999.7,4998.5,C119041,,
7,,,,,,,,NI,,
8,C1_02/21_5,51 -- 62,UN,PS,6~4,999.5,4997.5,C119041,,
9,,,,,,,,,,
10,C1_02/21_6,62 -- 73,UN,PS,7~5,1000.0,5000.0,C119042,,
11,,,,,,,,,,
12,C1_02/21_7,73 -- 77,PF,OT,12~10,124.0,620.0,C119053,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5123.5,25617.5,,,
0,A1_06/21_1, 0-- 18,,,,,0.0,,,
1,,,,,,,,,,
2,A1_06/21_2,18 -- 29,UN,PS,7~5,1000.0,5000.0,C119042,,
3,,,,,,,,,,
4,A1_06/21_3,29 -- 41,UN,PF-SQ,6,999.5,4997.5,C119056,,
5,,,,,,,,,,
6,A1_06/21_4, 41-- 53,UN,PF-SQ,6,999.1,4995.5,C119056,,
7,,,,,,,,NI,,
8,A1_06/21_5,53 -- 65,UN,PF-SQ,6,999.0,4995.0,C119056,,
9,,,,,,,,,,
10,A1_06/21_6,65 -- 76,UN,PS,7~5,1000.1,5000.5,C119042,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,4997.7,24988.5,,,
0,B1_06/21_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,B1_06/21_2,18 -- 29,UN,PS,7~5,1000.1,5000.5,C119042,,
3,,,,,,,,,,
4,B1_06/21_3,29 -- 41,UN,PF-SQ,6,999.5,4997.5,C119056,,
5,,,,,,,,,,
6,B1_06/21_4, 41-- 53,UN,PF-SQ,6,999.2,4996.0,C119056,,
7,,,,,,,,NI,,
8,B1_06/21_5,53 -- 65,UN,PF-SQ,6,999.4,4997.0,C119056,,
9,,,,,,,,,,
10,B1_06/21_6,65 -- 76,UN,PS,7~5,1000.0,5000.0,C119042,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,4998.200000000001,24991.0,,,
0,D1_06/21_1, 0-- 18,,,,,0.0,,,
1,,,,,,,,,,
2,D1_06/21_2, 18-- 29,UN,OV,7~5,999.4,4997.0,C119012,,
3,,,,,,,,,,
4,D1_06/21_3,29 -- 40,UN,OV,6~4,999.4,4997.0,C119035,,
5,,,,,,,,,,
6,D1_06/21_4,40 -- 51,UN,OV,6~4,999.4,4997.0,C119035,,
7,,,,,,,,NI,,
8,D1_06/21_5,51 -- 62,UN,PS,6~4,1000.0,5000.0,C119041,,
9,,,,,,,,,,
10,D1_06/21_6,62 -- 73,UN,OV,7~5,999.0,4995.0,C119012,,
11,,,,,,,,,,
12,D1_06/21_7,73 -- 81,UN,OV,7~5,716.2,3581.0,C119012,,
13,,,,,,,,,,
14,,,,,,,,,,
15,,,,,TOTAL,5713.4,28567.0,,,
0,B1_09/21_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,B1_09/21_2,18 -- 33,RC,RG-REN,3~5,1210.5,6052.5,RG5824,,
3,,,,,,,,,,
4,B1_09/21_3,33 -- 45,RC,RG-REN,3~5,896.9,4484.5,RG5824,,
5,,,,,,,,,,
6,B1_09/21_4,45 -- 61,RC,RG-REN,2~3,1300.7,6503.5,RG6175,,
7,,,,,,,,NI,,
8,B1_09/21_5, 61-- 62,UN,SQ-RE,3,35.3,176.5,REF166,,
9,,,,,,,,,,
10,B1_09/21_6, 62-- 79,RC,RG-REN,2~3,1206.5,6032.5,RG6175,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,4649.900000000001,23249.5,,,
0,C1_09/21_1,0 -- 18,,,,,0.0,,,
1,,,,,,,,,,
2,C1_09/21_2,18 -- 36,NC,OV,7~5,1599.0,7995.0,C004021,,
3,,,,,,,,,,
4,C1_09/21_3,36 -- 47,UN,PF,6~4,999.3,4996.5,C119019,,
5,,,,,,,,,,
6,C1_09/21_4, 47-- 58,UN,PF,6~4,999.5,4997.5,C119019,,
7,,,,,,,,NI,,
8,C1_09/21_5,58 -- 73,NC,OV,7~5,1443.4,7217.0,C004022,,
9,,,,,,,,,,
10,C1_09/21_6,73 -- 82,FREE,FREE,FREE,640.6,3203.0,C0014031,,
11,,,,,,,,,,
12,,,,,,,,,,
13,,,,,TOTAL,5681.800000000001,28409.0,,,
0,B1_11/21_1, -- ,,,,,0.0,,,
1,,,,,,,,,,
2,B1_11/21_2,18 -- 35,RC,RG-REN,15~25,1240.2,6201.0,RG6481,,
3,,,,,,,,,,
4,B1_11/21_3,35 -- 50,RC,RG-REN,25~50,1067.9,5339.5,RG6482,,
5,,,,,,,,,,
6,B1_11/21_4,50 -- 67,RC,RG-REN,15~25,1190.4,5952.0,RG6481,,
7,,,,,,,,NI,,
8,B1_11/21_5,67 -- 82,RC,RG-REN,25~50,1048.7,5243.5,RG6482,,
9,,,,,,,,,,
10,,,,,,,,,,
11,,,,,TOTAL,4547.200000000001,22736.0,,,
